PR_NUM,REVISION,METERID,CREATEDDATE,FORECASTID,REQUESTED_DATE,STATUS,RESPONSE_DATE,RESPONSE_STATUS
1-HLT2WM,2,NEPOOL_CLP_51291353035_991832006,12/4/2019 15:31,20191204153204278000_NEPOOL_CLP_51291353035_991832006,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:02,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51255034068_641682009,12/4/2019 15:31,20191204153204309000_NEPOOL_CLP_51255034068_641682009,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_UI_1520043984020,12/4/2019 15:31,20191204153203231000_NEPOOL_UI_1520043984020,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:08,SUCCESS
1-HLT2WM,2,NEPOOL_UI_1110073711020,12/4/2019 15:31,20191204153203199000_NEPOOL_UI_1110073711020,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:07,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51876583022_643362003,12/4/2019 15:31,20191204153205372000_NEPOOL_CLP_51876583022_643362003,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51747136018_272733007,12/4/2019 15:31,20191204153204996000_NEPOOL_CLP_51747136018_272733007,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51734634090_348982001,12/4/2019 15:31,20191204153205012000_NEPOOL_CLP_51734634090_348982001,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:01,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51717543003_597232005,12/4/2019 15:31,20191204153203996000_NEPOOL_CLP_51717543003_597232005,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51665142071_173761002,12/4/2019 15:31,20191204153203684000_NEPOOL_CLP_51665142071_173761002,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51648453090_882932001,12/4/2019 15:31,20191204153203277000_NEPOOL_CLP_51648453090_882932001,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51621223064_638712005,12/4/2019 15:31,20191204153203340000_NEPOOL_CLP_51621223064_638712005,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51403924004_458482005,12/4/2019 15:31,20191204153202934000_NEPOOL_CLP_51403924004_458482005,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51345153076_495632007,12/4/2019 15:31,20191204153202965000_NEPOOL_CLP_51345153076_495632007,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:07,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51309117026_165163001,12/4/2019 15:31,20191204153205043000_NEPOOL_CLP_51309117026_165163001,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51200935039_124382001,12/4/2019 15:31,20191204153203215000_NEPOOL_CLP_51200935039_124382001,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51114642069_046071000,12/4/2019 15:31,20191204153203090000_NEPOOL_CLP_51114642069_046071000,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 15:55,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51097942049_115271000,12/4/2019 15:31,20191204153202949000_NEPOOL_CLP_51097942049_115271000,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:02,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51090353046_618732007,12/4/2019 15:31,20191204153202949000_NEPOOL_CLP_51090353046_618732007,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_UI_3000000015524,12/4/2019 15:31,20191204153201480000_NEPOOL_UI_3000000015524,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_UI_2181002974002,12/4/2019 15:31,20191204153201684000_NEPOOL_UI_2181002974002,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_UI_1520044032020,12/4/2019 15:31,20191204153201855000_NEPOOL_UI_1520044032020,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_UI_1110066900021,12/4/2019 15:31,20191204153201668000_NEPOOL_UI_1110066900021,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51942408014_908083002,12/4/2019 15:31,20191204153201980000_NEPOOL_CLP_51942408014_908083002,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:03,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51878334093_277782004,12/4/2019 15:31,20191204153201652000_NEPOOL_CLP_51878334093_277782004,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51837934090_273243009,12/4/2019 15:31,20191204153202230000_NEPOOL_CLP_51837934090_273243009,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51565965068_033123003,12/4/2019 15:31,20191204153201887000_NEPOOL_CLP_51565965068_033123003,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:04,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51308153048_610732009,12/4/2019 15:31,20191204153201871000_NEPOOL_CLP_51308153048_610732009,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_CLP_51211353081_787632002,12/4/2019 15:31,20191204153201855000_NEPOOL_CLP_51211353081_787632002,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:06,SUCCESS
1-HLT2WM,2,NEPOOL_UI_3000000007370,12/4/2019 15:31,20191204153201324000_NEPOOL_UI_3000000007370,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:07,SUCCESS
1-HLT2WM,2,NEPOOL_UI_1520044117020,12/4/2019 15:31,20191204153201449000_NEPOOL_UI_1520044117020,12/4/2019 15:32,FORECAST_COMPLETE,12/4/2019 16:07,SUCCESS
1-IHOD7F,3,MISO_AMERENIP_6604897296_43883749,12/4/2019 15:25,20191204152601085000_MISO_AMERENIP_6604897296_43883749,12/4/2019 15:26,FORECAST_COMPLETE,12/4/2019 15:40,SUCCESS
1-IHOD7F,3,MISO_AMERENIP_3177450419_41977489,12/4/2019 15:25,20191204152601164000_MISO_AMERENIP_3177450419_41977489,12/4/2019 15:26,FORECAST_COMPLETE,12/4/2019 15:40,SUCCESS
1-IHOD7F,3,MISO_AMERENIP_2957160005_81940517,12/4/2019 15:20,20191204152106091000_MISO_AMERENIP_2957160005_81940517,12/4/2019 15:21,FORECAST_COMPLETE,12/4/2019 15:34,SUCCESS
1-ZE1VX5,1,ERCOT_CPT_1008901024901584500119,12/4/2019 15:16,20191204151702229000_ERCOT_CPT_1008901024901584500119,12/4/2019 15:17,FORECAST_COMPLETE,12/4/2019 15:40,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000000185868,12/4/2019 15:01,20191204150201662000_NYISO_NYSEG_N01000000185868,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_8838733125,12/4/2019 15:01,20191204150201631000_NYISO_NIMO_8838733125,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_5398106025,12/4/2019 15:01,20191204150202084000_NYISO_NIMO_5398106025,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000005172853,12/4/2019 15:01,20191204150201553000_NYISO_NYSEG_N01000005172853,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_4124952114,12/4/2019 15:01,20191204150201522000_NYISO_NIMO_4124952114,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_0289042057,12/4/2019 15:01,20191204150201381000_NYISO_NIMO_0289042057,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:30,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000010694529,12/4/2019 15:01,20191204150201490000_NYISO_NYSEG_N01000010694529,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_4707082017,12/4/2019 15:01,20191204150201850000_NYISO_NIMO_4707082017,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_0468681129,12/4/2019 15:01,20191204150200943000_NYISO_NIMO_0468681129,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:21,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000008898066,12/4/2019 15:01,20191204150200897000_NYISO_NYSEG_N01000008898066,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000000092239,12/4/2019 15:01,20191204150200803000_NYISO_NYSEG_N01000000092239,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_3388181005,12/4/2019 15:01,20191204150200647000_NYISO_NIMO_3388181005,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_2744952110,12/4/2019 15:01,20191204150200615000_NYISO_NIMO_2744952110,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000003149879,12/4/2019 15:01,20191204150200443000_NYISO_NYSEG_N01000003149879,12/4/2019 15:02,FORECAST_COMPLETE,12/4/2019 15:25,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590001510810025,12/4/2019 15:00,20191204150112733000_NYISO_CONED_590001510810025,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:24,SUCCESS
1-Z69K5W,1,ERCOT_AEPCPL_10032789402474685,12/4/2019 15:00,20191204150112608000_ERCOT_AEPCPL_10032789402474685,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:27,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_7548681104,12/4/2019 15:00,20191204150112592000_NYISO_NIMO_7548681104,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_0974080101,12/4/2019 15:00,20191204150113686000_NYISO_NIMO_0974080101,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_6889928103,12/4/2019 15:00,20191204150112358000_NYISO_NIMO_6889928103,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:31,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_5075184105,12/4/2019 15:00,20191204150112327000_NYISO_NIMO_5075184105,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_2764952116,12/4/2019 15:00,20191204150111233000_NYISO_NIMO_2764952116,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:21,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000015654494,12/4/2019 15:00,20191204150112311000_NYISO_NYSEG_N01000015654494,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000002078251,12/4/2019 15:00,20191204150111123000_NYISO_NYSEG_N01000002078251,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_2559952128,12/4/2019 15:00,20191204150112311000_NYISO_NIMO_2559952128,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:21,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000011257292,12/4/2019 15:00,20191204150112311000_NYISO_NYSEG_N01000011257292,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:28,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000007194210,12/4/2019 15:00,20191204150112311000_NYISO_NYSEG_N01000007194210,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_1418785100,12/4/2019 15:00,20191204150112311000_NYISO_NIMO_1418785100,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:24,SUCCESS
1-ZDORGQ,1,NYISO_RGE_R01000056783277,12/4/2019 15:00,20191204150112311000_NYISO_RGE_R01000056783277,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:25,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_6578785105,12/4/2019 15:00,20191204150112311000_NYISO_NIMO_6578785105,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_RGE_R01000059550020,12/4/2019 15:00,20191204150106935000_NYISO_RGE_R01000059550020,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:21,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000006958011,12/4/2019 15:00,20191204150106967000_NYISO_NYSEG_N01000006958011,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_5615185106,12/4/2019 15:00,20191204150106998000_NYISO_NIMO_5615185106,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_2325069003,12/4/2019 15:00,20191204150107013000_NYISO_NIMO_2325069003,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:29,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000002361046,12/4/2019 15:00,20191204150106888000_NYISO_NYSEG_N01000002361046,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000000304741,12/4/2019 15:00,20191204150107576000_NYISO_NYSEG_N01000000304741,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:31,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_5595185117,12/4/2019 15:00,20191204150107029000_NYISO_NIMO_5595185117,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_4633826109,12/4/2019 15:00,20191204150107029000_NYISO_NIMO_4633826109,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:31,SUCCESS
1-ZDORGQ,1,NYISO_NIMO_0399126017,12/4/2019 15:00,20191204150106717000_NYISO_NIMO_0399126017,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:32,SUCCESS
1-ZDORGQ,1,NYISO_NYSEG_N01000000239772,12/4/2019 15:00,20191204150106842000_NYISO_NYSEG_N01000000239772,12/4/2019 15:01,FORECAST_COMPLETE,12/4/2019 15:27,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590001510800026,12/4/2019 14:55,20191204145603752000_NYISO_CONED_590001510800026,12/4/2019 14:56,FORECAST_COMPLETE,12/4/2019 15:14,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590020760070007,12/4/2019 14:55,20191204145603877000_NYISO_CONED_590020760070007,12/4/2019 14:56,FORECAST_COMPLETE,12/4/2019 15:17,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590014400700008,12/4/2019 14:55,20191204145603861000_NYISO_CONED_590014400700008,12/4/2019 14:56,FORECAST_COMPLETE,12/4/2019 15:14,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590020760510002,12/4/2019 14:55,20191204145603673000_NYISO_CONED_590020760510002,12/4/2019 14:56,FORECAST_COMPLETE,12/4/2019 15:14,SUCCESS
1-ZDORGQ,1,NYISO_CONED_299021005600008,12/4/2019 14:55,20191204145603642000_NYISO_CONED_299021005600008,12/4/2019 14:56,FORECAST_COMPLETE,12/4/2019 15:14,SUCCESS
1-ZDORGQ,1,NYISO_CONED_555601094910019,12/4/2019 14:46,20191204144700846000_NYISO_CONED_555601094910019,12/4/2019 14:47,FORECAST_COMPLETE,12/4/2019 15:05,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590003460050008,12/4/2019 14:46,20191204144700721000_NYISO_CONED_590003460050008,12/4/2019 14:47,FORECAST_COMPLETE,12/4/2019 15:05,SUCCESS
1-ZDORGQ,1,NYISO_CENTHUD_8645016501,12/4/2019 14:46,20191204144700846000_NYISO_CENTHUD_8645016501,12/4/2019 14:47,FORECAST_COMPLETE,12/4/2019 15:05,SUCCESS
1-ZDORGQ,1,NYISO_CONED_233563547000006,12/4/2019 14:46,20191204144700705000_NYISO_CONED_233563547000006,12/4/2019 14:47,FORECAST_COMPLETE,12/4/2019 15:10,SUCCESS
1-ZDORGQ,1,NYISO_CONED_211362019014009,12/4/2019 14:46,20191204144700690000_NYISO_CONED_211362019014009,12/4/2019 14:47,FORECAST_COMPLETE,12/4/2019 15:06,SUCCESS
1-Z4F19X,1,PJM_AEPOP_00140060745924225,12/4/2019 14:45,20191204144605807000_PJM_AEPOP_00140060745924225,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:12,SUCCESS
1-ZDORGQ,1,NYISO_CONED_577411002503011,12/4/2019 14:45,20191204144605713000_NYISO_CONED_577411002503011,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:08,SUCCESS
1-ZDORGQ,1,NYISO_CONED_314159565800005,12/4/2019 14:45,20191204144605838000_NYISO_CONED_314159565800005,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:13,SUCCESS
1-ZDORGQ,1,NYISO_CONED_314405101200014,12/4/2019 14:45,20191204144605854000_NYISO_CONED_314405101200014,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:12,SUCCESS
1-ZDORGQ,1,NYISO_CONED_590014410000001,12/4/2019 14:45,20191204144605807000_NYISO_CONED_590014410000001,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:14,SUCCESS
1-ZDORGQ,1,NYISO_CONED_622315015200074,12/4/2019 14:45,20191204144605869000_NYISO_CONED_622315015200074,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:12,SUCCESS
1-ZDORGQ,1,NYISO_CONED_314159502000008,12/4/2019 14:45,20191204144605682000_NYISO_CONED_314159502000008,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:08,SUCCESS
1-ZD16SC,1,ERCOT_CPT_1008901016900381040110,12/4/2019 14:45,20191204144605682000_ERCOT_CPT_1008901016900381040110,12/4/2019 14:46,FORECAST_COMPLETE,12/4/2019 15:11,SUCCESS
1-ZD94O9,1,ERCOT_CPT_1008901020901564300119,12/4/2019 14:30,20191204143103600000_ERCOT_CPT_1008901020901564300119,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:52,SUCCESS
1-Z3Y5L7,1,NEPOOL_PSNH_80055030292,12/4/2019 14:30,20191204143103600000_NEPOOL_PSNH_80055030292,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:56,SUCCESS
1-ZD9OHI,1,NYISO_CONED_494011010500015,12/4/2019 14:30,20191204143103475000_NYISO_CONED_494011010500015,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:55,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_26353481000,12/4/2019 14:30,20191204143103459000_NEPOOL_BECO_26353481000,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:55,SUCCESS
1-Z61L8I,2,NEPOOL_WMECO_54012771069_453921002,12/4/2019 14:30,20191204143103459000_NEPOOL_WMECO_54012771069_453921002,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:51,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_28166160011,12/4/2019 14:30,20191204143103491000_NEPOOL_BECO_28166160011,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:56,SUCCESS
1-Z61L8I,2,NEPOOL_COMELEC_29041220020,12/4/2019 14:30,20191204143103397000_NEPOOL_COMELEC_29041220020,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:58,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_27772610013,12/4/2019 14:30,20191204143103241000_NEPOOL_BECO_27772610013,12/4/2019 14:31,FORECAST_COMPLETE,12/4/2019 14:57,SUCCESS
1-JCDP2S,6,PJM_AEPCS_00040629999999999,12/4/2019 14:15,20191204141602766000_PJM_AEPCS_00040629999999999,12/4/2019 14:16,FORECAST_COMPLETE,12/4/2019 14:35,SUCCESS
1-Z4W0LC,1,NEPOOL_WMECO_54342438009_253341001,12/4/2019 14:11,20191204141202152000_NEPOOL_WMECO_54342438009_253341001,12/4/2019 14:12,FORECAST_COMPLETE,12/4/2019 14:30,SUCCESS
1-Z61L8I,2,NEPOOL_WMECO_54012771069_841031001,12/4/2019 14:11,20191204141201981000_NEPOOL_WMECO_54012771069_841031001,12/4/2019 14:12,FORECAST_COMPLETE,12/4/2019 14:30,SUCCESS
1-Z61L8I,2,NEPOOL_WMECO_54012771069_787921000,12/4/2019 14:11,20191204141202137000_NEPOOL_WMECO_54012771069_787921000,12/4/2019 14:12,FORECAST_COMPLETE,12/4/2019 14:33,SUCCESS
1-IHOOU2,4,PJM_PECO_9425300908,12/4/2019 14:10,20191204141104175000_PJM_PECO_9425300908,12/4/2019 14:11,FORECAST_COMPLETE,12/4/2019 14:32,SUCCESS
1-Y14835,1,PJM_PECO_9318600403,12/4/2019 14:10,20191204141104129000_PJM_PECO_9318600403,12/4/2019 14:11,FORECAST_COMPLETE,12/4/2019 14:31,SUCCESS
1-ZDODIH,1,PJM_METED_08062642110002076789,12/4/2019 14:06,20191204140700578000_PJM_METED_08062642110002076789,12/4/2019 14:07,FORECAST_COMPLETE,12/4/2019 14:25,SUCCESS
1-YVM6LG,1,NEPOOL_BHE_10071770,12/4/2019 14:01,20191204140200973000_NEPOOL_BHE_10071770,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:16,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_26643741031,12/4/2019 14:01,20191204140200957000_NEPOOL_BECO_26643741031,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:16,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_30197800011,12/4/2019 14:01,20191204140200942000_NEPOOL_BECO_30197800011,12/4/2019 14:02,FORECAST_COMPLETE,12/9/2019 10:30,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_28558440039,12/4/2019 14:01,20191204140200723000_NEPOOL_BECO_28558440039,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:21,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_25488731008,12/4/2019 14:01,20191204140200801000_NEPOOL_BECO_25488731008,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:21,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_27747900010,12/4/2019 14:01,20191204140200613000_NEPOOL_BECO_27747900010,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:21,SUCCESS
1-Z61L8I,2,NEPOOL_BECO_25835021038,12/4/2019 14:01,20191204140200504000_NEPOOL_BECO_25835021038,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:19,SUCCESS
1-Z61L8I,2,NEPOOL_COMELEC_14140010076,12/4/2019 14:01,20191204140200473000_NEPOOL_COMELEC_14140010076,12/4/2019 14:02,FORECAST_COMPLETE,12/4/2019 14:24,SUCCESS
1-Y1FZW4,1,NYISO_NIMO_2266598030,12/4/2019 14:00,20191204140107512000_NYISO_NIMO_2266598030,12/4/2019 14:01,FORECAST_COMPLETE,12/4/2019 14:16,SUCCESS
1-J1XUZ5,2,ERCOT_CPT_1008901000159600014101,12/4/2019 13:50,20191204135100707000_ERCOT_CPT_1008901000159600014101,12/4/2019 13:51,FORECAST_COMPLETE,12/4/2019 14:05,SUCCESS
1-ZD8DXW,1,PJM_METED_08046055760002076187,12/4/2019 13:50,20191204135100847000_PJM_METED_08046055760002076187,12/4/2019 13:51,FORECAST_COMPLETE,12/4/2019 14:10,SUCCESS
1-J1XUZ5,2,ERCOT_CPT_1008901002180361461100,12/4/2019 13:50,20191204135100425000_ERCOT_CPT_1008901002180361461100,12/4/2019 13:51,FORECAST_COMPLETE,12/4/2019 14:05,SUCCESS
1-Z8DBN3,1,PJM_APSPA_08057146660007270858,12/4/2019 13:50,20191204135100582000_PJM_APSPA_08057146660007270858,12/4/2019 13:51,FORECAST_COMPLETE,12/4/2019 14:10,SUCCESS
1-XX1VDM,1,PJM_COMED_9754070097,12/4/2019 13:46,20191204134700657000_PJM_COMED_9754070097,12/4/2019 13:47,FORECAST_COMPLETE,12/4/2019 14:03,SUCCESS
1-YTI1N5,1,NEPOOL_WMECO_54465494094_257741006,12/4/2019 13:45,20191204134602180000_NEPOOL_WMECO_54465494094_257741006,12/4/2019 13:46,FORECAST_COMPLETE,12/4/2019 14:05,SUCCESS
1-FMSRZR,5,ERCOT_AEPCPL_10032789480695970,12/4/2019 13:45,20191204134602383000_ERCOT_AEPCPL_10032789480695970,12/4/2019 13:46,FORECAST_COMPLETE,12/4/2019 14:08,SUCCESS
1-YTI1N5,1,NEPOOL_WMECO_54541594040_612031006,12/4/2019 13:45,20191204134602336000_NEPOOL_WMECO_54541594040_612031006,12/4/2019 13:46,FORECAST_COMPLETE,12/4/2019 14:02,SUCCESS
1-J1XUZ5,2,ERCOT_CPT_1008901023800205820100,12/4/2019 13:41,20191204134202236000_ERCOT_CPT_1008901023800205820100,12/4/2019 13:42,FORECAST_COMPLETE,12/4/2019 13:56,SUCCESS
1-Z6S0YM,1,PJM_AEPCS_00040621098999999,12/4/2019 13:30,20191204133105016000_PJM_AEPCS_00040621098999999,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 13:59,SUCCESS
1-Y14835,1,PJM_PECO_8830800503,12/4/2019 13:30,20191204133104860000_PJM_PECO_8830800503,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 13:58,SUCCESS
1-Y14835,1,PJM_PECO_8775000606,12/4/2019 13:30,20191204133105047000_PJM_PECO_8775000606,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 13:58,SUCCESS
1-Y14835,1,PJM_PECO_9179501409,12/4/2019 13:30,20191204133105047000_PJM_PECO_9179501409,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 14:05,SUCCESS
1-Z6S0YM,1,PJM_AEPCS_00040621099999999,12/4/2019 13:30,20191204133105032000_PJM_AEPCS_00040621099999999,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 13:59,SUCCESS
1-Y14835,1,PJM_PECO_8917101700,12/4/2019 13:30,20191204133104938000_PJM_PECO_8917101700,12/4/2019 13:31,FORECAST_COMPLETE,12/4/2019 13:58,SUCCESS
